Plot Title: Site 12 (18209),,,,,
#,"Date Time, GMT-07:00","Wetness, % (LGR S/N: 21076832, SEN S/N: 21079752, LBL: Site 11 (18224) lw)","Temp, °C (LGR S/N: 21076832, SEN S/N: 21079881, LBL: Site 11 (18224) temp)","RH, % (LGR S/N: 21076832, SEN S/N: 21079881, LBL: Site 11 (18224) rh)","Rain, mm (LGR S/N: 21076832, SEN S/N: 21084768, LBL: Site 11 (18224) rain)"
38,22-08-12 07:56:57,11.76,12.074,97.5,0
39,22-08-12 07:57:57,11.76,12.074,97.4,0
40,22-08-12 07:58:57,12.35,12.05,97.4,0
41,22-08-12 07:59:57,11.76,12.05,97.4,0
42,22-08-12 08:00:57,11.76,12.05,97.4,0
43,22-08-12 08:01:57,11.76,12.074,97.4,0
44,22-08-12 08:02:57,11.76,12.074,97.5,0
45,22-08-12 08:03:57,11.76,12.098,97.4,0
46,22-08-12 08:04:57,11.76,12.122,97.4,0
47,22-08-12 08:05:57,11.76,12.147,97.3,0
48,22-08-12 08:06:57,11.76,12.171,97.4,0
49,22-08-12 08:07:57,11.76,12.195,97.3,0
50,22-08-12 08:08:57,11.76,12.195,97.3,0
51,22-08-12 08:09:57,11.76,12.219,97.3,0
52,22-08-12 08:10:57,11.76,12.243,97.3,0
53,22-08-12 08:11:57,11.76,12.243,97.2,0
54,22-08-12 08:12:57,11.76,12.292,97.2,0
55,22-08-12 08:13:57,11.76,12.316,97.2,0
56,22-08-12 08:14:57,11.18,12.34,97.2,0
57,22-08-12 08:15:57,11.76,12.389,97.2,0
58,22-08-12 08:16:57,11.18,12.413,97.2,0
59,22-08-12 08:17:57,11.18,12.437,97.2,0
60,22-08-12 08:18:57,11.18,12.437,97.1,0
61,22-08-12 08:19:57,11.18,12.461,97,0
62,22-08-12 08:20:57,11.18,12.461,97.1,0
63,22-08-12 08:21:57,11.18,12.509,97,0
64,22-08-12 08:22:57,11.18,12.534,97,0
65,22-08-12 08:23:57,11.18,12.534,96.9,0
66,22-08-12 08:24:57,11.18,12.558,96.8,0
67,22-08-12 08:25:57,11.18,12.582,96.8,0
68,22-08-12 08:26:57,11.18,12.606,96.8,0
69,22-08-12 08:27:57,11.18,12.654,96.8,0
70,22-08-12 08:28:57,10.59,12.654,96.8,0
71,22-08-12 08:29:57,11.18,12.678,96.8,0
72,22-08-12 08:30:57,10.59,12.703,96.7,0
73,22-08-12 08:31:57,10.59,12.703,96.6,0
74,22-08-12 08:32:57,10.59,12.727,96.6,0
75,22-08-12 08:33:57,11.18,12.751,96.6,0
76,22-08-12 08:34:57,10.59,12.775,96.6,0
77,22-08-12 08:35:57,10.59,12.799,96.6,0
78,22-08-12 08:36:57,10.59,12.799,96.5,0
79,22-08-12 08:37:57,10.59,12.799,96.5,0
80,22-08-12 08:38:57,10.59,12.823,96.4,0
81,22-08-12 08:39:57,11.18,12.847,96.4,0
82,22-08-12 08:40:57,11.18,12.871,96.4,0
83,22-08-12 08:41:57,11.18,12.896,96.4,0
84,22-08-12 08:42:57,11.18,12.92,96.4,0
85,22-08-12 08:43:57,10.59,12.968,96.4,0
86,22-08-12 08:44:57,10.59,12.992,96.4,0
87,22-08-12 08:45:57,10.59,12.992,96.4,0
88,22-08-12 08:46:57,10.59,13.016,96.3,0
89,22-08-12 08:47:57,10.59,13.016,96.3,0
90,22-08-12 08:48:57,10.59,13.064,96.2,0
91,22-08-12 08:49:57,10.59,13.064,96.2,0
92,22-08-12 08:50:57,10.59,13.088,96.2,0
93,22-08-12 08:51:57,10.59,13.137,96.2,0
94,22-08-12 08:52:57,10.59,13.161,96.1,0
95,22-08-12 08:53:57,10.59,13.185,96.1,0
96,22-08-12 08:54:57,10.59,13.209,96,0
97,22-08-12 08:55:57,10.59,13.257,96,0
98,22-08-12 08:56:57,10.59,13.281,96,0
99,22-08-12 08:57:57,10.59,13.329,96,0
100,22-08-12 08:58:57,10.59,13.377,96.1,0
101,22-08-12 08:59:57,10.59,13.401,96,0
102,22-08-12 09:00:57,10.59,13.449,95.9,0
103,22-08-12 09:01:57,10.59,13.449,95.9,0
104,22-08-12 09:02:57,10.59,13.473,95.8,0
105,22-08-12 09:03:57,10.59,13.497,95.8,0
106,22-08-12 09:04:57,10.59,13.522,95.8,0
107,22-08-12 09:05:57,10.59,13.546,95.8,0
108,22-08-12 09:06:57,10.59,13.594,95.8,0
109,22-08-12 09:07:57,10.59,13.618,95.8,0
110,22-08-12 09:08:57,10.59,13.642,95.8,0
111,22-08-12 09:09:57,10.59,13.666,95.8,0
112,22-08-12 09:10:57,10.59,13.69,95.7,0
113,22-08-12 09:11:57,10.59,13.714,95.6,0
114,22-08-12 09:12:57,10.59,13.738,95.6,0
115,22-08-12 09:13:57,10.59,13.762,95.7,0
116,22-08-12 09:14:57,10.59,13.786,95.6,0
117,22-08-12 09:15:57,10.59,13.81,95.5,0
118,22-08-12 09:16:57,10.59,13.834,95.4,0
119,22-08-12 09:17:57,10.59,13.858,95.3,0
120,22-08-12 09:18:57,10.59,13.882,95.3,0
121,22-08-12 09:19:57,10.59,13.93,95.4,0
122,22-08-12 09:20:57,10,13.978,95.4,0
123,22-08-12 09:21:57,10,14.002,95.3,0
124,22-08-12 09:22:57,10.59,14.05,95.3,0
125,22-08-12 09:23:57,10,14.074,95.2,0
126,22-08-12 09:24:57,10,14.098,95.2,0
127,22-08-12 09:25:57,10.59,14.122,95.2,0
128,22-08-12 09:26:57,10,14.146,95.1,0
129,22-08-12 09:27:57,10,14.17,95,0
130,22-08-12 09:28:57,10,14.194,95,0
131,22-08-12 09:29:57,10,14.218,94.9,0
132,22-08-12 09:30:57,10,14.242,94.8,0
133,22-08-12 09:31:57,10,14.266,94.9,0
134,22-08-12 09:32:57,10,14.29,94.8,0
135,22-08-12 09:33:57,10,14.314,94.7,0
136,22-08-12 09:34:57,10,14.314,94.7,0
137,22-08-12 09:35:57,10,14.29,94.5,0
138,22-08-12 09:36:57,10,14.314,94.5,0
139,22-08-12 09:37:57,10,14.314,94.5,0
140,22-08-12 09:38:57,10,14.337,94.5,0
141,22-08-12 09:39:57,10,14.361,94.6,0
142,22-08-12 09:40:57,10,14.385,94.5,0
143,22-08-12 09:41:57,10,14.409,94.5,0
144,22-08-12 09:42:57,10,14.409,94.2,0
145,22-08-12 09:43:57,10,14.433,94.3,0
146,22-08-12 09:44:57,10,14.433,94.2,0
147,22-08-12 09:45:57,10,14.457,94,0
148,22-08-12 09:46:57,9.41,14.457,93.7,0
149,22-08-12 09:47:57,9.41,14.457,93.5,0
150,22-08-12 09:48:57,9.41,14.481,93.3,0
151,22-08-12 09:49:57,9.41,14.457,93,0
152,22-08-12 09:50:57,9.41,14.481,92.9,0
153,22-08-12 09:51:57,9.41,14.505,92.5,0
154,22-08-12 09:52:57,9.41,14.529,92.6,0
155,22-08-12 09:53:57,9.41,14.529,92.7,0
156,22-08-12 09:54:57,9.41,14.529,92.8,0
157,22-08-12 09:55:57,10,14.553,93,0
158,22-08-12 09:56:57,9.41,14.577,93,0
159,22-08-12 09:57:57,9.41,14.577,92.6,0
160,22-08-12 09:58:57,9.41,14.601,92.5,0
161,22-08-12 09:59:57,9.41,14.625,92.6,0
162,22-08-12 10:00:57,9.41,14.649,92.5,0
163,22-08-12 10:01:57,9.41,14.673,92.4,0
164,22-08-12 10:02:57,9.41,14.697,92.2,0
165,22-08-12 10:03:57,9.41,14.721,91.9,0
166,22-08-12 10:04:57,9.41,14.745,92,0
167,22-08-12 10:05:57,9.41,14.745,91.9,0
168,22-08-12 10:06:57,9.41,14.768,92,0
169,22-08-12 10:07:57,9.41,14.792,92,0
170,22-08-12 10:08:57,9.41,14.792,91.9,0
171,22-08-12 10:09:57,9.41,14.792,91.7,0
172,22-08-12 10:10:57,9.41,14.84,91.7,0
173,22-08-12 10:11:57,9.41,14.84,91.7,0
174,22-08-12 10:12:57,9.41,14.864,91.8,0
175,22-08-12 10:13:57,9.41,14.864,91.5,0
176,22-08-12 10:14:57,9.41,14.864,91.7,0
177,22-08-12 10:15:57,9.41,14.888,91.7,0
178,22-08-12 10:16:57,9.41,14.912,91.6,0
179,22-08-12 10:17:57,9.41,14.912,91.5,0
180,22-08-12 10:18:57,9.41,14.936,91.3,0
181,22-08-12 10:19:57,9.41,14.96,91.5,0
182,22-08-12 10:20:57,9.41,14.96,91.3,0
183,22-08-12 10:21:57,9.41,14.984,91.2,0
184,22-08-12 10:22:57,9.41,14.984,91.1,0
185,22-08-12 10:23:57,9.41,15.008,91,0
186,22-08-12 10:24:57,9.41,15.031,91.1,0
187,22-08-12 10:25:57,9.41,15.055,90.8,0
188,22-08-12 10:26:57,8.82,15.079,90.6,0
189,22-08-12 10:27:57,9.41,15.079,90.4,0
190,22-08-12 10:28:57,9.41,15.079,90.2,0
191,22-08-12 10:29:57,9.41,15.079,90.4,0
192,22-08-12 10:30:57,9.41,15.079,90.5,0
193,22-08-12 10:31:57,9.41,15.079,90.8,0
194,22-08-12 10:32:57,9.41,15.079,90.9,0
195,22-08-12 10:33:57,9.41,15.079,90.6,0
196,22-08-12 10:34:57,9.41,15.079,90.7,0
197,22-08-12 10:35:57,9.41,15.055,90.3,0
198,22-08-12 10:36:57,9.41,15.079,90.7,0
199,22-08-12 10:37:57,9.41,15.079,90.6,0
200,22-08-12 10:38:57,9.41,15.103,90.7,0
201,22-08-12 10:39:57,9.41,15.079,90.4,0
202,22-08-12 10:40:57,9.41,15.103,90.7,0
203,22-08-12 10:41:57,9.41,15.127,91,0
204,22-08-12 10:42:57,9.41,15.151,91,0
205,22-08-12 10:43:57,9.41,15.151,90.4,0
206,22-08-12 10:44:57,9.41,15.151,90.7,0
207,22-08-12 10:45:57,9.41,15.151,90.4,0
208,22-08-12 10:46:57,9.41,15.151,90.4,0
209,22-08-12 10:47:57,9.41,15.151,90.5,0
210,22-08-12 10:48:57,9.41,15.175,90.5,0
211,22-08-12 10:49:57,9.41,15.199,90.7,0
212,22-08-12 10:50:57,9.41,15.247,90.8,0
213,22-08-12 10:51:57,9.41,15.294,91,0
214,22-08-12 10:52:57,9.41,15.294,90.9,0
215,22-08-12 10:53:57,9.41,15.294,90.5,0
216,22-08-12 10:54:57,9.41,15.27,90.1,0
217,22-08-12 10:55:57,9.41,15.247,90.3,0
218,22-08-12 10:56:57,9.41,15.247,90.6,0
219,22-08-12 10:57:57,9.41,15.247,90.7,0
220,22-08-12 10:58:57,9.41,15.27,90.2,0
221,22-08-12 10:59:57,9.41,15.294,90.1,0
222,22-08-12 11:00:57,9.41,15.318,90.2,0
223,22-08-12 11:01:57,8.82,15.39,90.2,0
224,22-08-12 11:02:57,9.41,15.438,90.2,0
225,22-08-12 11:03:57,9.41,15.509,90.2,0
226,22-08-12 11:04:57,9.41,15.557,90,0
227,22-08-12 11:05:57,9.41,15.581,89.7,0
228,22-08-12 11:06:57,9.41,15.676,89,0
229,22-08-12 11:07:57,8.82,15.772,89.4,0
230,22-08-12 11:08:57,9.41,15.843,89.4,0
231,22-08-12 11:09:57,8.82,15.939,89.1,0
232,22-08-12 11:10:57,8.82,16.034,88.8,0
233,22-08-12 11:11:57,8.82,16.082,87.7,0
234,22-08-12 11:12:57,8.82,16.106,87.4,0
235,22-08-12 11:13:57,8.82,16.129,87.8,0
236,22-08-12 11:14:57,8.82,16.129,86.8,0
237,22-08-12 11:15:57,8.82,16.082,86.3,0
238,22-08-12 11:16:57,8.82,16.034,86.9,0
239,22-08-12 11:17:57,8.82,15.986,86.3,0
240,22-08-12 11:18:57,8.82,15.986,87.4,0
241,22-08-12 11:19:57,8.82,16.01,87.5,0
242,22-08-12 11:20:57,8.82,15.963,86.5,0
243,22-08-12 11:21:57,8.82,15.939,86.8,0
244,22-08-12 11:22:57,8.82,15.891,86.8,0
245,22-08-12 11:23:57,8.82,15.891,87.6,0
246,22-08-12 11:24:57,8.82,15.915,88,0
247,22-08-12 11:25:57,8.82,15.939,88,0
248,22-08-12 11:26:57,8.82,15.891,86.7,0
249,22-08-12 11:27:57,8.82,15.915,87.5,0
250,22-08-12 11:28:57,8.82,15.915,87.2,0
251,22-08-12 11:29:57,8.82,15.891,86.3,0
252,22-08-12 11:30:57,8.82,15.915,86.8,0
253,22-08-12 11:31:57,8.82,15.891,86.6,0
254,22-08-12 11:32:57,8.82,15.915,87,0
255,22-08-12 11:33:57,8.82,15.963,87.1,0
256,22-08-12 11:34:57,8.82,16.034,86.7,0
257,22-08-12 11:35:57,8.82,16.058,86.8,0
258,22-08-12 11:36:57,8.82,16.106,86.7,0
259,22-08-12 11:37:57,8.82,16.153,86.3,0
260,22-08-12 11:38:57,8.82,16.177,86.4,0
261,22-08-12 11:39:57,8.82,16.249,86.8,0
262,22-08-12 11:40:57,8.82,16.272,85.9,0
263,22-08-12 11:41:57,8.82,16.296,86,0
264,22-08-12 11:42:57,8.82,16.32,86.6,0
265,22-08-12 11:43:57,8.82,16.32,84.2,0
266,22-08-12 11:44:57,8.82,16.32,84.6,0
267,22-08-12 11:45:57,8.82,16.344,84.7,0
268,22-08-12 11:46:57,8.82,16.32,84.3,0
269,22-08-12 11:47:57,8.82,16.296,84.7,0
270,22-08-12 11:48:57,8.82,16.272,85.3,0
271,22-08-12 11:49:57,8.82,16.225,84.8,0
272,22-08-12 11:50:57,8.82,16.249,85.6,0
273,22-08-12 11:51:57,8.82,16.272,85.9,0
274,22-08-12 11:52:57,8.82,16.296,85.5,0
275,22-08-12 11:53:57,8.82,16.296,85.7,0
276,22-08-12 11:54:57,8.82,16.32,86,0
277,22-08-12 11:55:57,8.82,16.344,86.1,0
278,22-08-12 11:56:57,8.82,16.368,85.5,0
279,22-08-12 11:57:57,8.82,16.32,85.1,0
280,22-08-12 11:58:57,8.82,16.272,84.6,0
281,22-08-12 11:59:57,8.82,16.225,84.9,0
282,22-08-12 12:00:57,8.82,16.249,85.7,0
283,22-08-12 12:01:57,8.82,16.249,84.4,0
284,22-08-12 12:02:57,8.82,16.32,84,0
285,22-08-12 12:03:57,8.82,16.368,84.9,0
286,22-08-12 12:04:57,8.82,16.415,85.5,0
287,22-08-12 12:05:57,8.82,16.439,85.2,0
288,22-08-12 12:06:57,8.24,16.439,85.1,0
289,22-08-12 12:07:57,8.82,16.415,84.6,0
290,22-08-12 12:08:57,8.82,16.392,84.4,0
291,22-08-12 12:09:57,8.82,16.368,84.7,0
292,22-08-12 12:10:57,8.82,16.368,84.8,0
293,22-08-12 12:11:57,8.82,16.392,85,0
294,22-08-12 12:12:57,8.82,16.415,83.6,0
295,22-08-12 12:13:57,8.24,16.463,84.2,0
296,22-08-12 12:14:57,8.24,16.487,83.4,0
297,22-08-12 12:15:57,8.24,16.487,83.2,0
298,22-08-12 12:16:57,8.24,16.511,83.2,0
299,22-08-12 12:17:57,8.24,16.511,83.5,0
300,22-08-12 12:18:57,8.24,16.511,83.2,0
301,22-08-12 12:19:57,8.24,16.534,82.7,0
302,22-08-12 12:20:57,8.24,16.558,83.3,0
303,22-08-12 12:21:57,8.24,16.582,83.1,0
304,22-08-12 12:22:57,8.24,16.582,82.7,0
305,22-08-12 12:23:57,8.24,16.582,82.8,0
306,22-08-12 12:24:57,8.24,16.606,82.8,0
307,22-08-12 12:25:57,8.24,16.582,82.3,0
308,22-08-12 12:26:57,8.24,16.606,82.7,0
309,22-08-12 12:27:57,8.24,16.654,82.9,0
310,22-08-12 12:28:57,8.24,16.725,83,0
311,22-08-12 12:29:57,8.24,16.773,82,0
312,22-08-12 12:30:57,8.24,16.796,81,0
313,22-08-12 12:31:57,8.24,16.796,80.9,0
314,22-08-12 12:32:57,8.24,16.844,81.2,0
315,22-08-12 12:33:57,8.24,16.868,81.6,0
316,22-08-12 12:34:57,8.24,16.963,82.1,0
317,22-08-12 12:35:57,8.24,17.011,81.4,0
318,22-08-12 12:36:57,8.24,17.058,81.5,0
319,22-08-12 12:37:57,8.24,17.082,80.8,0
320,22-08-12 12:38:57,8.24,17.106,80.7,0
321,22-08-12 12:39:57,8.24,17.058,80.7,0
322,22-08-12 12:40:57,8.24,17.058,79.8,0
323,22-08-12 12:41:57,8.24,17.082,80.9,0
324,22-08-12 12:42:57,8.24,17.177,81,0
325,22-08-12 12:43:57,8.24,17.296,81.1,0
326,22-08-12 12:44:57,8.24,17.32,80.1,0
327,22-08-12 12:45:57,8.24,17.368,79.5,0
328,22-08-12 12:46:57,8.24,17.368,79.4,0
329,22-08-12 12:47:57,8.24,17.415,78.8,0
330,22-08-12 12:48:57,8.24,17.463,79,0
331,22-08-12 12:49:57,8.24,17.51,78.5,0
332,22-08-12 12:50:57,8.24,17.582,78.7,0
333,22-08-12 12:51:57,8.24,17.605,78.9,0
334,22-08-12 12:52:57,8.24,17.724,78.9,0
335,22-08-12 12:53:57,8.24,17.724,77.9,0
336,22-08-12 12:54:57,8.24,17.724,76.1,0
337,22-08-12 12:55:57,8.24,17.677,76.2,0
338,22-08-12 12:56:57,8.24,17.701,76.7,0
339,22-08-12 12:57:57,8.24,17.558,76.5,0
340,22-08-12 12:58:57,8.24,17.629,77.7,0
341,22-08-12 12:59:57,8.24,17.653,77.8,0
342,22-08-12 13:00:57,8.24,17.677,78.1,0
343,22-08-12 13:01:57,8.24,17.724,77.9,0
344,22-08-12 13:02:57,8.24,17.724,77.1,0
345,22-08-12 13:03:57,8.24,17.724,77,0
346,22-08-12 13:04:57,8.24,17.891,77.2,0
347,22-08-12 13:05:57,8.24,17.938,75.8,0
348,22-08-12 13:06:57,8.24,17.938,76.5,0
349,22-08-12 13:07:57,8.24,17.962,76.7,0
350,22-08-12 13:08:57,8.24,18.129,77.4,0
351,22-08-12 13:09:57,8.24,18.176,76.8,0
352,22-08-12 13:10:57,8.82,18.081,76.1,0
353,22-08-12 13:11:57,8.82,18.105,75.3,0
354,22-08-12 13:12:57,8.24,17.986,75.3,0
355,22-08-12 13:13:57,8.24,17.843,75.2,0
356,22-08-12 13:14:57,8.24,17.962,76.3,0
357,22-08-12 13:15:57,8.24,17.915,75.7,0
358,22-08-12 13:16:57,8.24,17.819,75.8,0
359,22-08-12 13:17:57,8.24,17.653,74.8,0
360,22-08-12 13:18:57,7.65,17.629,75.9,0
361,22-08-12 13:19:57,7.65,17.629,76.4,0
362,22-08-12 13:20:57,7.65,17.653,76.7,0
363,22-08-12 13:21:57,7.65,17.701,76.5,0
364,22-08-12 13:22:57,7.65,17.843,76.1,0
365,22-08-12 13:23:57,7.65,17.796,75.2,0
366,22-08-12 13:24:57,7.65,17.796,75.4,0
367,22-08-12 13:25:57,7.65,17.701,75.2,0
368,22-08-12 13:26:57,7.65,17.677,76,0
369,22-08-12 13:27:57,7.65,17.605,75.2,0
370,22-08-12 13:28:57,7.65,17.558,74.4,0
371,22-08-12 13:29:57,7.65,17.51,75.2,0
372,22-08-12 13:30:57,7.65,17.534,75.6,0
373,22-08-12 13:31:57,7.65,17.534,75.6,0
374,22-08-12 13:32:57,7.65,17.534,75.4,0
375,22-08-12 13:33:57,7.65,17.486,75.4,0
376,22-08-12 13:34:57,7.65,17.486,76,0
377,22-08-12 13:35:57,7.65,17.439,74.8,0
378,22-08-12 13:36:57,7.65,17.415,75.3,0
379,22-08-12 13:37:57,7.65,17.368,75.9,0
380,22-08-12 13:38:57,7.65,17.368,76,0
381,22-08-12 13:39:57,7.65,17.344,75.3,0
382,22-08-12 13:40:57,7.65,17.32,75.9,0
383,22-08-12 13:41:57,7.65,17.32,77,0
384,22-08-12 13:42:57,7.65,17.32,76,0
385,22-08-12 13:43:57,7.65,17.368,76,0
386,22-08-12 13:44:57,7.65,17.391,76,0
387,22-08-12 13:45:57,7.65,17.368,74.8,0
388,22-08-12 13:46:57,7.65,17.368,75.9,0
389,22-08-12 13:47:57,7.65,17.463,76.7,0
390,22-08-12 13:48:57,7.65,17.534,76.4,0
391,22-08-12 13:49:57,7.65,17.534,75.3,0
392,22-08-12 13:50:57,7.65,17.51,75.4,0
393,22-08-12 13:51:57,7.65,17.486,74.2,0
394,22-08-12 13:52:57,7.65,17.415,74.8,0
395,22-08-12 13:53:57,7.65,17.391,74.2,0
396,22-08-12 13:54:57,7.65,17.391,75.1,0
397,22-08-12 13:55:57,7.65,17.391,75.1,0
398,22-08-12 13:56:57,7.65,17.415,75.1,0
399,22-08-12 13:57:57,7.65,17.391,74.5,0
400,22-08-12 13:58:57,7.65,17.296,73.9,0
401,22-08-12 13:59:57,7.65,17.225,74,0
402,22-08-12 14:00:57,7.65,17.201,74.9,0
403,22-08-12 14:01:57,7.65,17.249,75.8,0
404,22-08-12 14:02:57,7.65,17.296,75.2,0
405,22-08-12 14:03:57,7.65,17.32,75.6,0
406,22-08-12 14:04:57,7.65,17.344,75.6,0
407,22-08-12 14:05:57,7.65,17.344,75.2,0
408,22-08-12 14:06:57,7.65,17.368,75.5,0
409,22-08-12 14:07:57,7.65,17.368,75.9,0
410,22-08-12 14:08:57,7.65,17.391,75.5,0
411,22-08-12 14:09:57,7.65,17.415,75.5,0
412,22-08-12 14:10:57,7.65,17.51,76,0
413,22-08-12 14:11:57,7.65,17.558,76.1,0
414,22-08-12 14:12:57,7.65,17.629,75.7,0
415,22-08-12 14:13:57,7.65,17.605,74.5,0
416,22-08-12 14:14:57,7.65,17.486,73.9,0
417,22-08-12 14:15:57,7.65,17.391,73.7,0
418,22-08-12 14:16:57,7.65,17.272,73.4,0
419,22-08-12 14:17:57,7.65,17.249,74.3,0
420,22-08-12 14:18:57,7.65,17.272,74.3,0
421,22-08-12 14:19:57,7.65,17.32,75.4,0
422,22-08-12 14:20:57,7.65,17.463,74.8,0
423,22-08-12 14:21:57,7.65,17.582,74.4,0
424,22-08-12 14:22:57,7.65,17.582,73.7,0
425,22-08-12 14:23:57,7.65,17.582,74,0
426,22-08-12 14:24:57,7.65,17.582,73.9,0
427,22-08-12 14:25:57,7.65,17.534,74.1,0
428,22-08-12 14:26:57,7.65,17.51,73.8,0
429,22-08-12 14:27:57,7.65,17.51,73.6,0
430,22-08-12 14:28:57,7.65,17.463,74.3,0
431,22-08-12 14:29:57,7.65,17.486,74.8,0
432,22-08-12 14:30:57,7.65,17.51,75,0
433,22-08-12 14:31:57,7.65,17.582,75,0
434,22-08-12 14:32:57,7.65,17.653,74.5,0
435,22-08-12 14:33:57,7.65,17.724,75.3,0
436,22-08-12 14:34:57,7.65,17.748,74.6,0
437,22-08-12 14:35:57,7.65,17.605,73.2,0
438,22-08-12 14:36:57,7.65,17.534,73.6,0
439,22-08-12 14:37:57,7.65,17.486,73.4,0
440,22-08-12 14:38:57,7.65,17.486,74,0
441,22-08-12 14:39:57,7.65,17.415,73.6,0
442,22-08-12 14:40:57,7.65,17.368,73.4,0
443,22-08-12 14:41:57,7.65,17.368,74.2,0
444,22-08-12 14:42:57,7.65,17.368,73.8,0
445,22-08-12 14:43:57,7.65,17.415,74.8,0
446,22-08-12 14:44:57,7.65,17.486,73.7,0
447,22-08-12 14:45:57,7.65,17.534,74.3,0
448,22-08-12 14:46:57,7.65,17.51,73.8,0
449,22-08-12 14:47:57,7.65,17.534,73,0
450,22-08-12 14:48:57,7.65,17.534,73.8,0
451,22-08-12 14:49:57,7.65,17.486,73.4,0
452,22-08-12 14:50:57,7.65,17.51,73.9,0
453,22-08-12 14:51:57,7.65,17.51,74,0
454,22-08-12 14:52:57,7.65,17.582,74.9,0
455,22-08-12 14:53:57,7.65,17.629,74.9,0
456,22-08-12 14:54:57,7.65,17.677,74.6,0
457,22-08-12 14:55:57,7.65,17.605,73.5,0
458,22-08-12 14:56:57,7.65,17.51,72.2,0
459,22-08-12 14:57:57,7.65,17.344,72.6,0
460,22-08-12 14:58:57,7.65,17.32,73.6,0
461,22-08-12 14:59:57,7.65,17.272,73.6,0
462,22-08-12 15:00:57,7.65,17.272,74.2,0
463,22-08-12 15:01:57,7.65,17.32,74,0
464,22-08-12 15:02:57,7.65,17.368,73.6,0
465,22-08-12 15:03:57,7.65,17.391,74.8,0
466,22-08-12 15:04:57,7.65,17.439,74.8,0
467,22-08-12 15:05:57,7.65,17.486,73.7,0
468,22-08-12 15:06:57,7.65,17.486,73.7,0
469,22-08-12 15:07:57,7.65,17.486,73.7,0
470,22-08-12 15:08:57,7.65,17.486,74.1,0
471,22-08-12 15:09:57,7.65,17.439,72.9,0
472,22-08-12 15:10:57,7.65,17.391,73.7,0
473,22-08-12 15:11:57,7.65,17.368,74.1,0
474,22-08-12 15:12:57,7.65,17.344,74,0
475,22-08-12 15:13:57,7.65,17.32,74.3,0
476,22-08-12 15:14:57,7.65,17.249,73.4,0
477,22-08-12 15:15:57,7.65,17.272,74.9,0
478,22-08-12 15:16:57,7.65,17.249,74.3,0
479,22-08-12 15:17:57,7.65,17.272,74.5,0
480,22-08-12 15:18:57,7.65,17.296,74.8,0
481,22-08-12 15:19:57,7.65,17.296,75,0
482,22-08-12 15:20:57,7.65,17.32,74.8,0
483,22-08-12 15:21:57,7.65,17.32,74.8,0
484,22-08-12 15:22:57,7.65,17.32,74.8,0
485,22-08-12 15:23:57,7.65,17.32,75.2,0
486,22-08-12 15:24:57,7.65,17.344,74.8,0
487,22-08-12 15:25:57,7.65,17.368,75.4,0
488,22-08-12 15:26:57,7.65,17.391,75.1,0
489,22-08-12 15:27:57,7.65,17.415,75.2,0
